Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
LPG,<1400 cc,Euro 4,0,0,0.0001,0.00203,0.00256,0.00438,0.00348,0.00226,0.00275,0.00155,0.00265,0.00265,0.001180892,0.00204,0.00346,0.000908915,0.00175,0.00324,0.00155,0.00155,0.00121,0.00148,0.00117,0.00171,0.00116,0.00114,0.00188,0.00155,0.00155,0.00155,0.00505,0.00608,0.00768,0.00372,0.0056,0.0062,0.00265,0.00265,0.00265
LPG,<1400 cc,Euro 5,0,0,0.0002,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
LPG,<1400 cc,Euro 6,0,0,0.0001,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
LPG,1400-2000 cc,Euro 1,0,0,0,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268
LPG,1400-2000 cc,Euro 2,0,0,0,0.01134,0.01357,0.02276,0.021269999,0.0101,0.0163,0.00662,0.01057,0.01057,0.006056718,0.0115,0.021880001,0.006463928,0.00922,0.01853,0.00662,0.00662,0.00878,0.00687,0.00447,0.00669,0.00399,0.00618,0.01003,0.00662,0.00662,0.00662,0.024080001,0.03554,0.041200001,0.018999999,0.030579999,0.038430002,0.01057,0.01057,0.01057
LPG,1400-2000 cc,Euro 3,0,0,0.0002,0.00443,0.00462,0.00779,0.00746,0.0036,0.00593,0.0034,0.0043,0.0043,0.002297038,0.0042,0.00724,0.002551835,0.00343,0.00707,0.0034,0.0034,0.0038,0.00281,0.00201,0.00249,0.00187,0.00284,0.00391,0.0034,0.0034,0.0034,0.00839,0.01231,0.01408,0.00648,0.01049,0.01313,0.0043,0.0043,0.0043
LPG,1400-2000 cc,Euro 4,0,0,0.0012,0.00203,0.00256,0.00438,0.00348,0.00226,0.00275,0.00155,0.00265,0.00265,0.001180892,0.00204,0.00346,0.000908915,0.00175,0.00324,0.00155,0.00155,0.00121,0.00148,0.00117,0.00171,0.00116,0.00114,0.00188,0.00155,0.00155,0.00155,0.00505,0.00608,0.00768,0.00372,0.0056,0.0062,0.00265,0.00265,0.00265
LPG,1400-2000 cc,Euro 5,0,0.0003,0.001,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
LPG,1400-2000 cc,Euro 6,0,0.0008,0.0003,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
LPG,>2000 cc,Euro 0,0,0,0,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536,0.04536
