Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
LPG,1400-2000 cc,Euro 1,0,0,0,0.177860007,0.216659993,0.209729999,0.228080004,0.197620004,0.188749999,0.499430001,0.396950006,0.396950006,0.222614303,0.232570007,0.230729997,0.258962393,0.243410006,0.253509998,0.499430001,0.499430001,0.429720014,0.360159993,0.254720002,0.244829997,0.320030004,0.291649997,0.302289993,0.499430001,0.499430001,0.499430001,0.21266,0.251459986,0.332800001,0.210109994,0.229890004,0.280110002,0.396950006,0.396950006,0.396950006
LPG,1400-2000 cc,Euro 2,0,0,0,0.107089996,0.087119997,0.092749998,0.121359996,0.098889999,0.094559997,0.377429992,0.297580004,0.297580004,0.159812093,0.142330006,0.11045,0.188755602,0.164039999,0.141169995,0.377429992,0.377429992,0.315990001,0.234940007,0.184750006,0.137630001,0.234789997,0.216839999,0.212170005,0.377429992,0.377429992,0.377429992,0.082199998,0.081940003,0.103440002,0.087949999,0.085089996,0.091870002,0.297580004,0.297580004,0.297580004
LPG,1400-2000 cc,Euro 3,0,0,0.0002,0.03303,0.02703,0.02815,0.037519999,0.030409999,0.028899999,0.116570003,0.092160001,0.092160001,0.04931578,0.043260001,0.033989999,0.05842502,0.050700001,0.04332,0.116570003,0.116570003,0.097340003,0.072609998,0.05703,0.042750001,0.072339997,0.066760004,0.065410003,0.116570003,0.116570003,0.116570003,0.024979999,0.024809999,0.03063,0.02709,0.025970001,0.02746,0.092160001,0.092160001,0.092160001
LPG,1400-2000 cc,Euro 4,0,0,0.0012,0.037519999,0.037152499,0.040564999,0.069684997,0.037485,0.037590001,0.136692509,0.124740005,0.124740005,0.07022237,0.065467499,0.0597625,0.078373596,0.073674999,0.072712496,0.136692509,0.136692509,0.126630008,0.106487498,0.070490003,0.066500001,0.088059999,0.081480004,0.095672496,0.136692509,0.136692509,0.136692509,0.03717,0.036557499,0.044187501,0.038290001,0.0413175,0.041527502,0.124740005,0.124740005,0.124740005
LPG,1400-2000 cc,Euro 5,0,0.0003,0.001,0.026544314,0.02373532,0.023791268,0.031723842,0.025585018,0.024785215,0.082188509,0.065453887,0.065453887,0.035521761,0.035713263,0.029144904,0.044175863,0.039813463,0.033212058,0.082188509,0.082188509,0.067195289,0.053900473,0.044144645,0.031514753,0.053990442,0.048767339,0.047874577,0.082188509,0.082188509,0.082188509,0.020588418,0.016595714,0.015313767,0.02364411,0.021207042,0.017570525,0.065453887,0.065453887,0.065453887
LPG,1400-2000 cc,Euro 6,0,0.0008,0.0003,0.026544314,0.02373532,0.023791268,0.031723842,0.025585018,0.024785215,0.082188509,0.065453887,0.065453887,0.035521761,0.035713263,0.029144904,0.044175863,0.039813463,0.033212058,0.082188509,0.082188509,0.067195289,0.053900473,0.044144645,0.031514753,0.053990442,0.048767339,0.047874577,0.082188509,0.082188509,0.082188509,0.020588418,0.016595714,0.015313767,0.02364411,0.021207042,0.017570525,0.065453887,0.065453887,0.065453887
LPG,>2000 cc,Euro 0,0,0,0,0.177860007,0.216659993,0.209729999,0.228080004,0.197620004,0.188749999,0.499430001,0.396950006,0.396950006,0.222614303,0.232570007,0.230729997,0.258962393,0.243410006,0.253509998,0.499430001,0.499430001,0.429720014,0.360159993,0.254720002,0.244829997,0.320030004,0.291649997,0.302289993,0.499430001,0.499430001,0.499430001,0.21266,0.251459986,0.332800001,0.210109994,0.229890004,0.280110002,0.396950006,0.396950006,0.396950006
LPG,>2000 cc,Euro 1,0,0,0,0.177860007,0.216659993,0.209729999,0.228080004,0.197620004,0.188749999,0.499430001,0.396950006,0.396950006,0.222614303,0.232570007,0.230729997,0.258962393,0.243410006,0.253509998,0.499430001,0.499430001,0.429720014,0.360159993,0.254720002,0.244829997,0.320030004,0.291649997,0.302289993,0.499430001,0.499430001,0.499430001,0.21266,0.251459986,0.332800001,0.210109994,0.229890004,0.280110002,0.396950006,0.396950006,0.396950006
LPG,>2000 cc,Euro 2,0,0,0.0001,0.107089996,0.087119997,0.092749998,0.121359996,0.098889999,0.094559997,0.377429992,0.297580004,0.297580004,0.159812093,0.142330006,0.11045,0.188755602,0.164039999,0.141169995,0.377429992,0.377429992,0.315990001,0.234940007,0.184750006,0.137630001,0.234789997,0.216839999,0.212170005,0.377429992,0.377429992,0.377429992,0.082199998,0.081940003,0.103440002,0.087949999,0.085089996,0.091870002,0.297580004,0.297580004,0.297580004
LPG,>2000 cc,Euro 3,0,0,0.0003,0.03303,0.02703,0.02815,0.037519999,0.030409999,0.028899999,0.116570003,0.092160001,0.092160001,0.04931578,0.043260001,0.033989999,0.05842502,0.050700001,0.04332,0.116570003,0.116570003,0.097340003,0.072609998,0.05703,0.042750001,0.072339997,0.066760004,0.065410003,0.116570003,0.116570003,0.116570003,0.024979999,0.024809999,0.03063,0.02709,0.025970001,0.02746,0.092160001,0.092160001,0.092160001
LPG,>2000 cc,Euro 4,0,0,0.0018,0.037519999,0.037152499,0.040564999,0.069684997,0.037485,0.037590001,0.136692509,0.124740005,0.124740005,0.07022237,0.065467499,0.0597625,0.078373596,0.073674999,0.072712496,0.136692509,0.136692509,0.126630008,0.106487498,0.070490003,0.066500001,0.088059999,0.081480004,0.095672496,0.136692509,0.136692509,0.136692509,0.03717,0.036557499,0.044187501,0.038290001,0.0413175,0.041527502,0.124740005,0.124740005,0.124740005
LPG,>2000 cc,Euro 5,0,0,0.0008,0.026544314,0.02373532,0.023791268,0.031723842,0.025585018,0.024785215,0.082188509,0.065453887,0.065453887,0.035521761,0.035713263,0.029144904,0.044175863,0.039813463,0.033212058,0.082188509,0.082188509,0.067195289,0.053900473,0.044144645,0.031514753,0.053990442,0.048767339,0.047874577,0.082188509,0.082188509,0.082188509,0.020588418,0.016595714,0.015313767,0.02364411,0.021207042,0.017570525,0.065453887,0.065453887,0.065453887
LPG,>2000 cc,Euro 6,0,0.0003,0.0001,0.026544314,0.02373532,0.023791268,0.031723842,0.025585018,0.024785215,0.082188509,0.065453887,0.065453887,0.035521761,0.035713263,0.029144904,0.044175863,0.039813463,0.033212058,0.082188509,0.082188509,0.067195289,0.053900473,0.044144645,0.031514753,0.053990442,0.048767339,0.047874577,0.082188509,0.082188509,0.082188509,0.020588418,0.016595714,0.015313767,0.02364411,0.021207042,0.017570525,0.065453887,0.065453887,0.065453887
